"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210524","경인선","부평","29389","30606","20210527",""
"20210524","경인선","백운","7238","7216","20210527",""
"20210524","경인선","동암","14936","14903","20210527",""
"20210524","경인선","주안","18810","17171","20210527",""
"20210524","경인선","제물포","11053","10722","20210527",""
"20210524","경인선","동인천","13703","13022","20210527",""
"20210524","경인선","인천","3568","2643","20210527",""
"20210524","경인선","구일","6567","6731","20210527",""
"20210524","경인선","소사","9566","9313","20210527",""
"20210524","경인선","부개","8729","8038","20210527",""
"20210524","경인선","간석","6158","5772","20210527",""
"20210524","경인선","도원","3524","3500","20210527",""
"20210524","경인선","온수(성공회대입구)","7155","6909","20210527",""
"20210524","경인선","중동","9446","8941","20210527",""
"20210524","경인선","도화","4457","4016","20210527",""
"20210524","경춘선","신내","1775","1777","20210527",""
"20210524","경춘선","갈매","3251","2848","20210527",""
"20210524","경춘선","별내","3161","3048","20210527",""
"20210524","경춘선","퇴계원","3778","3445","20210527",""
"20210524","경춘선","사릉","3778","3561","20210527",""
"20210524","경춘선","금곡","1656","1554","20210527",""
"20210524","경춘선","평내호평","6754","6530","20210527",""
"20210524","경춘선","천마산","1818","1697","20210527",""
"20210524","경춘선","마석","4141","3982","20210527",""
"20210524","경춘선","대성리","591","457","20210527",""
"20210524","중앙선","지평","82","76","20210527",""
"20210524","중앙선","용문","1860","1760","20210527",""
"20210524","중앙선","원덕","404","339","20210527",""
"20210524","중앙선","양평","2800","2829","20210527",""
"20210524","중앙선","오빈","298","301","20210527",""
"20210524","중앙선","아신","556","554","20210527",""
"20210524","중앙선","국수","789","761","20210527",""
"20210524","중앙선","신원","246","185","20210527",""
"20210524","중앙선","양수","1993","2013","20210527",""
"20210524","중앙선","운길산","922","854","20210527",""
"20210524","중앙선","팔당","863","929","20210527",""
"20210524","중앙선","도심","2651","2011","20210527",""
"20210524","중앙선","덕소","5651","5704","20210527",""
"20210524","중앙선","양정","857","740","20210527",""
"20210524","중앙선","도농","10269","9317","20210527",""
"20210524","중앙선","구리","13713","13578","20210527",""
"20210524","중앙선","양원","1890","1892","20210527",""
"20210524","중앙선","망우","7534","7397","20210527",""
"20210524","중앙선","상봉(시외버스터미널)","6060","6017","20210527",""
"20210524","중앙선","중랑","5798","5435","20210527",""
"20210524","중앙선","회기","23903","23631","20210527",""
"20210524","장항선","신창(순천향대)","1436","1654","20210527",""
"20210524","장항선","온양온천","3899","3953","20210527",""
"20210524","장항선","배방","983","947","20210527",""
"20210524","장항선","아산","2758","2416","20210527",""
"20210524","장항선","쌍용(나사렛대)","2133","2197","20210527",""
"20210524","장항선","봉명","1332","1220","20210527",""
"20210524","일산선","대화","13281","10296","20210527",""
"20210524","일산선","주엽","9102","9057","20210527",""
"20210524","일산선","정발산","6937","6967","20210527",""
"20210524","일산선","마두","7634","7753","20210527",""
"20210524","일산선","백석","9773","9771","20210527",""
"20210524","일산선","대곡","1968","1513","20210527",""
"20210524","일산선","화정","17103","17524","20210527",""
"20210524","안산선","반월","4599","4311","20210527",""
"20210524","안산선","대야미","5090","4709","20210527",""
"20210524","안산선","산본","15897","16987","20210527",""
"20210524","수인선","인천","952","1592","20210527",""
"20210524","수인선","신포","1801","1799","20210527",""
"20210524","수인선","숭의","4067","3917","20210527",""
"20210524","수인선","인하대","6084","5744","20210527",""
"20210524","수인선","송도","2708","2506","20210527",""
"20210524","수인선","연수","4515","4387","20210527",""
"20210524","수인선","원인재","4383","4506","20210527",""
"20210524","수인선","남동인더스파크","2336","2682","20210527",""
"20210524","수인선","호구포","3884","4137","20210527",""
"20210524","수인선","인천논현","5617","6046","20210527",""
"20210524","수인선","소래포구","5966","5587","20210527",""
"20210524","수인선","월곶","2607","2279","20210527",""
"20210524","수인선","달월","96","53","20210527",""
"20210524","수인선","사리","4126","3767","20210527",""
"20210524","수인선","야목","260","216","20210527",""
"20210524","수인선","어천","682","736","20210527",""
"20210524","수인선","오목천","2835","2688","20210527",""
"20210524","수인선","고색","3916","3777","20210527",""
"20210524","분당선","매교","3124","3196","20210527",""
"20210524","분당선","수원시청","12133","12912","20210527",""
"20210524","분당선","매탄권선","4916","4804","20210527",""
"20210524","분당선","망포","13595","13171","20210527",""
"20210524","분당선","영통","8204","8409","20210527",""
"20210524","분당선","청명","4313","4081","20210527",""
"20210524","분당선","상갈","5460","5199","20210527",""
"20210524","분당선","기흥","9664","9029","20210527",""
"20210524","분당선","신갈","4620","4594","20210527",""
"20210524","분당선","구성","5017","5171","20210527",""
"20210524","분당선","죽전","13108","14558","20210527",""
"20210524","분당선","보정","2554","2270","20210527",""
"20210524","분당선","이매","5720","5327","20210527",""
"20210524","분당선","오리","11875","10048","20210527",""
"20210524","분당선","미금","15561","16552","20210527",""
"20210524","분당선","정자","17404","18264","20210527",""
"20210524","분당선","수내","12319","12223","20210527",""
"20210524","분당선","서현","23590","24151","20210527",""
"20210524","분당선","야탑","25596","26498","20210527",""
"20210524","분당선","모란","24918","25688","20210527",""
"20210524","분당선","태평","13790","13304","20210527",""
"20210524","분당선","가천대","8317","9474","20210527",""
"20210524","분당선","선정릉","8226","8951","20210527",""
"20210524","분당선","강남구청","10033","11392","20210527",""
"20210524","분당선","압구정로데오","16784","18383","20210527",""
"20210524","분당선","서울숲","10602","10891","20210527",""
"20210524","분당선","수원","7939","6486","20210527",""
"20210524","분당선","수서","13594","13822","20210527",""
"20210524","분당선","대모산입구","3680","3444","20210527",""
"20210524","분당선","개포동","3770","3926","20210527",""
"20210524","분당선","구룡","2079","2062","20210527",""
"20210524","분당선","도곡","6605","6629","20210527",""
"20210524","분당선","한티","12629","12965","20210527",""
"20210524","분당선","선릉","13787","20564","20210527",""
"20210525","경춘선","퇴계원","3665","3408","20210528",""
"20210525","6호선","상수","7437","8124","20210528",""
"20210525","7호선","반포","5751","5580","20210528",""
"20210525","중앙선","국수","727","698","20210528",""
"20210525","중앙선","아신","480","494","20210528",""
"20210525","중앙선","오빈","285","257","20210528",""
"20210525","중앙선","양평","2534","2549","20210528",""
"20210525","중앙선","원덕","370","438","20210528",""
"20210525","중앙선","용문","2637","2628","20210528",""
"20210525","중앙선","지평","68","78","20210528",""
"20210525","중앙선","회기","24061","23618","20210528",""
"20210525","중앙선","중랑","5696","5391","20210528",""
"20210525","중앙선","상봉(시외버스터미널)","5825","5838","20210528",""
"20210525","중앙선","망우","7554","7433","20210528",""
"20210525","중앙선","양원","1922","1878","20210528",""
"20210525","중앙선","구리","13692","13786","20210528",""
"20210525","중앙선","도농","10053","9079","20210528",""
"20210525","중앙선","양정","791","669","20210528",""
"20210525","중앙선","덕소","5601","5551","20210528",""
"20210525","중앙선","도심","2446","1941","20210528",""
"20210525","중앙선","팔당","767","762","20210528",""
"20210525","중앙선","운길산","701","655","20210528",""
"20210525","중앙선","양수","1764","1758","20210528",""
"20210525","중앙선","신원","183","159","20210528",""
"20210525","1호선","서울역","40757","38088","20210528",""
"20210525","1호선","동묘앞","7983","8393","20210528",""
"20210525","1호선","시청","21663","22359","20210528",""
"20210525","1호선","종각","34628","34069","20210528",""
"20210525","1호선","종로3가","24565","22348","20210528",""
"20210525","1호선","종로5가","22387","22256","20210528",""
"20210525","1호선","동대문","11072","10454","20210528",""
"20210525","1호선","신설동","13990","13425","20210528",""
"20210525","1호선","제기동","16470","16569","20210528",""
"20210525","1호선","청량리(서울시립대입구)","19724","19862","20210528",""
"20210525","2호선","시청","23186","22773","20210528",""
"20210525","2호선","을지로입구","37820","39193","20210528",""
"20210525","2호선","을지로3가","21827","21890","20210528",""
"20210525","2호선","을지로4가","12747","12850","20210528",""
"20210525","2호선","동대문역사문화공원(DDP)","11324","12396","20210528",""
"20210525","2호선","신당","13639","14111","20210528",""
"20210525","2호선","상왕십리","14219","13762","20210528",""
"20210525","2호선","왕십리(성동구청)","15833","12580","20210528",""
"20210525","2호선","한양대","8531","9098","20210528",""
"20210525","2호선","뚝섬","22236","23784","20210528",""
"20210525","2호선","성수","35595","39478","20210528",""
"20210525","2호선","건대입구","32208","34429","20210528",""
"20210525","2호선","구의(광진구청)","23710","23325","20210528",""
"20210525","2호선","강변(동서울터미널)","28602","27407","20210528",""
"20210525","2호선","잠실나루","14657","14174","20210528",""
"20210525","2호선","잠실(송파구청)","61547","61909","20210528",""
"20210525","2호선","잠실새내","20444","20334","20210528",""
"20210525","2호선","종합운동장","7052","7575","20210528",""
"20210525","2호선","삼성(무역센터)","50600","51838","20210528",""
"20210525","2호선","선릉","57539","51529","20210528",""
"20210525","2호선","역삼","52609","59112","20210528",""
"20210525","2호선","강남","82746","81389","20210528",""
"20210525","2호선","교대(법원.검찰청)","34443","39099","20210528",""
"20210525","2호선","서초","22335","22320","20210528",""
"20210525","2호선","방배","18127","19031","20210528",""
"20210525","2호선","사당","35391","38479","20210528",""
"20210525","2호선","낙성대(강감찬)","27053","26350","20210528",""
"20210525","2호선","서울대입구(관악구청)","46349","45346","20210528",""
"20210525","2호선","봉천","24790","23073","20210528",""
"20210525","2호선","신림","62810","60734","20210528",""
"20210525","2호선","신대방","26469","25953","20210528",""
"20210525","2호선","구로디지털단지","62135","62541","20210528",""
"20210525","2호선","대림(구로구청)","24951","25644","20210528",""
"20210525","2호선","신도림","47620","46305","20210528",""
"20210525","2호선","문래","22042","22619","20210528",""
"20210525","2호선","영등포구청","23587","24103","20210528",""
"20210525","2호선","당산","19437","22571","20210528",""
"20210525","2호선","합정","29662","30598","20210528",""
"20210525","2호선","홍대입구","45906","47927","20210528",""
"20210525","2호선","신촌","30878","31803","20210528",""
"20210525","2호선","이대","13013","13769","20210528",""
"20210525","2호선","아현","10933","10468","20210528",""
"20210525","2호선","충정로(경기대입구)","10298","10802","20210528",""
"20210525","2호선","용답","2832","2869","20210528",""
"20210525","2호선","신답","1656","1928","20210528",""
"20210525","2호선","신설동","3139","3301","20210528",""
"20210525","2호선","도림천","1533","1595","20210528",""
"20210525","2호선","양천구청","6937","7302","20210528",""
"20210525","2호선","신정네거리","10617","10779","20210528",""
"20210525","2호선","용두(동대문구청)","2344","2363","20210528",""
"20210525","3호선","지축","4076","3931","20210528",""
"20210525","3호선","구파발","20218","19009","20210528",""
"20210525","3호선","연신내","36971","34856","20210528",""
"20210525","3호선","불광","16370","17439","20210528",""
"20210525","3호선","녹번","15364","14182","20210528",""
"20210525","3호선","홍제","17746","16887","20210528",""
"20210525","3호선","무악재","3944","3989","20210528",""
"20210525","3호선","독립문","7146","7433","20210528",""
"20210525","3호선","경복궁(정부서울청사)","18536","17867","20210528",""
"20210525","3호선","안국","18970","19840","20210528",""
"20210525","3호선","종로3가","9697","11319","20210528",""
"20210525","3호선","을지로3가","10598","11099","20210528",""
"20210525","3호선","동대입구","7546","7851","20210528",""
"20210525","3호선","약수","12948","12677","20210528",""
"20210525","3호선","금호","8196","7643","20210528",""
"20210525","3호선","옥수","9034","9431","20210528",""
"20210525","3호선","압구정","31113","33011","20210528",""
"20210525","3호선","신사","29650","31166","20210528",""
"20210525","3호선","잠원","4796","4764","20210528",""
"20210525","3호선","고속터미널","35511","33554","20210528",""
"20210525","3호선","교대(법원.검찰청)","14753","9552","20210528",""
"20210525","3호선","남부터미널(예술의전당)","28822","29883","20210528",""
"20210525","3호선","양재(서초구청)","39665","43279","20210528",""
"20210525","3호선","매봉","12810","12184","20210528",""
"20210525","3호선","도곡","5368","5708","20210528",""
"20210525","3호선","대치","10771","10761","20210528",""
"20210525","3호선","학여울","1785","1789","20210528",""
"20210525","3호선","대청","9910","9050","20210528",""
"20210525","3호선","일원","10225","9935","20210528",""
"20210525","3호선","수서","16534","16870","20210528",""
"20210525","3호선","가락시장","9011","8678","20210528",""
"20210525","3호선","경찰병원","7693","7752","20210528",""
"20210525","3호선","오금","6263","5725","20210528",""
"20210525","4호선","수유(강북구청)","33926","33563","20210528",""
"20210525","4호선","미아(서울사이버대학)","15309","15055","20210528",""
"20210525","4호선","미아사거리","27560","26601","20210528",""
"20210525","4호선","길음","20198","19975","20210528",""
"20210525","4호선","성신여대입구(돈암)","19699","18625","20210528",""
"20210525","4호선","한성대입구(삼선교)","13767","13619","20210528",""
"20210525","4호선","혜화","30221","30396","20210528",""
"20210525","4호선","동대문","20502","21063","20210528",""
"20210525","4호선","동대문역사문화공원(DDP)","14155","13195","20210528",""
"20210525","4호선","충무로","26354","27253","20210528",""
"20210525","4호선","명동","16656","17184","20210528",""
"20210525","4호선","회현(남대문시장)","23374","24901","20210528",""
"20210525","4호선","서울역","10708","14470","20210528",""
"20210525","4호선","숙대입구(갈월)","13067","12625","20210528",""
"20210525","4호선","삼각지","5162","5524","20210528",""
"20210525","4호선","신용산","14759","15660","20210528",""
"20210525","4호선","이촌(국립중앙박물관)","7133","8046","20210528",""
"20210525","4호선","동작(현충원)","2513","2761","20210528",""
"20210525","4호선","총신대입구(이수)","18976","20531","20210528",""
"20210525","4호선","사당","23677","19958","20210528",""
"20210525","4호선","남태령","1262","1095","20210528",""
"20210525","4호선","당고개","12976","11785","20210528",""
"20210525","4호선","상계","19154","17829","20210528",""
"20210525","4호선","노원","18491","20641","20210528",""
"20210525","4호선","창동","25959","27511","20210528",""
"20210525","4호선","쌍문","29771","27401","20210528",""
"20210525","5호선","방화","6808","6510","20210528",""
"20210525","5호선","개화산","5570","5237","20210528",""
"20210525","5호선","김포공항","6791","6253","20210528",""
"20210525","5호선","송정","6855","6468","20210528",""
"20210525","5호선","마곡","10787","10742","20210528",""
"20210525","5호선","발산","20454","20983","20210528",""
"20210525","5호선","우장산","14592","14323","20210528",""
"20210525","5호선","화곡","28696","26970","20210528",""
"20210525","5호선","까치산","29326","28267","20210528",""
"20210525","5호선","신정(은행정)","14283","11395","20210528",""
"20210525","5호선","목동","16968","18594","20210528",""
"20210525","5호선","오목교(목동운동장앞)","22309","24335","20210528",""
"20210525","5호선","양평","7811","7711","20210528",""
"20210525","5호선","영등포구청","4179","4202","20210528",""
"20210525","5호선","영등포시장","9875","10177","20210528",""
"20210525","5호선","신길","4191","4445","20210528",""
"20210525","5호선","여의도","29007","30774","20210528",""
"20210525","5호선","여의나루","10451","11760","20210528",""
"20210525","5호선","마포","14879","15353","20210528",""
"20210525","5호선","공덕","14948","15758","20210528",""
"20210525","5호선","애오개","7249","7209","20210528",""
"20210525","5호선","충정로(경기대입구)","5288","5358","20210528",""
"20210525","5호선","서대문","19521","20158","20210528",""
"20210525","5호선","광화문(세종문화회관)","29900","32002","20210528",""
"20210525","5호선","종로3가","11831","11516","20210528",""
"20210525","5호선","을지로4가","6246","6379","20210528",""
"20210525","5호선","동대문역사문화공원(DDP)","2873","3434","20210528",""
"20210525","5호선","청구","4090","3663","20210528",""
"20210525","5호선","신금호","6566","6780","20210528",""
"20210525","5호선","행당","8536","7443","20210528",""
"20210525","5호선","왕십리(성동구청)","4620","5043","20210528",""
"20210525","5호선","마장","5667","5273","20210528",""
"20210525","5호선","답십리","16217","14786","20210528",""
"20210525","5호선","장한평","18691","18628","20210528",""
"20210525","5호선","군자(능동)","11269","12330","20210528",""
"20210525","5호선","아차산(어린이대공원후문)","14651","14328","20210528",""
"20210525","5호선","광나루(장신대)","12952","11736","20210528",""
"20210525","5호선","천호(풍납토성)","17599","17737","20210528",""
"20210525","5호선","강동","18786","17950","20210528",""
"20210525","5호선","길동","8072","8464","20210528",""
"20210525","5호선","굽은다리(강동구민회관앞)","9571","8955","20210528",""
"20210525","5호선","명일","8630","8937","20210528",""
"20210525","5호선","고덕","9299","9317","20210528",""
"20210525","5호선","상일동","16128","14339","20210528",""
"20210525","5호선","둔촌동","8585","8507","20210528",""
"20210525","5호선","올림픽공원(한국체대)","4337","3823","20210528",""
"20210525","5호선","방이","7003","7149","20210528",""
"20210525","5호선","오금","3945","3927","20210528",""
"20210525","5호선","개롱","6535","6783","20210528",""
"20210525","5호선","거여","8680","8231","20210528",""
"20210525","5호선","마천","6347","6241","20210528",""
"20210525","5호선","강일","3067","3282","20210528",""
"20210525","5호선","미사","14840","14405","20210528",""
"20210525","5호선","하남풍산","3855","3915","20210528",""
"20210525","5호선","하남시청(덕풍·신장)","4932","5000","20210528",""
"20210525","5호선","하남검단산","4414","4323","20210528",""
"20210525","6호선","응암","18060","17546","20210528",""
"20210525","6호선","역촌","3915","4420","20210528",""
"20210525","6호선","불광","4288","4363","20210528",""
"20210525","6호선","독바위","2906","2945","20210528",""
"20210525","6호선","연신내","1","0","20210528",""
"20210525","6호선","구산","7739","5845","20210528",""
"20210525","6호선","새절(신사)","13236","12385","20210528",""
"20210525","6호선","증산(명지대앞)","10159","10004","20210528",""
"20210525","6호선","디지털미디어시티","14357","15452","20210528",""
"20210525","6호선","월드컵경기장(성산)","4332","4554","20210528",""
"20210525","6호선","마포구청","14557","13065","20210528",""
"20210525","6호선","망원","13813","14953","20210528",""
"20210525","6호선","합정","12326","12137","20210528",""
"20210525","6호선","광흥창(서강)","9199","9023","20210528",""
"20210525","6호선","대흥(서강대앞)","7983","8270","20210528",""
"20210525","6호선","공덕","18743","18248","20210528",""
"20210525","6호선","효창공원앞","7159","6547","20210528",""
"20210525","6호선","삼각지","6080","5432","20210528",""
"20210525","6호선","녹사평(용산구청)","4682","4563","20210528",""
"20210525","6호선","이태원","8843","8961","20210528",""
"20210525","6호선","한강진","7399","8546","20210528",""
"20210525","6호선","버티고개","2230","2198","20210528",""
"20210525","6호선","약수","3584","3658","20210528",""
"20210525","6호선","청구","3768","4163","20210528",""
"20210525","6호선","신당","7902","8457","20210528",""
"20210525","6호선","동묘앞","7917","8088","20210528",""
"20210525","6호선","창신","3747","3051","20210528",""
"20210525","6호선","보문","7144","6673","20210528",""
"20210525","6호선","안암(고대병원앞)","9909","10030","20210528",""
"20210525","6호선","고려대(종암)","7764","7329","20210528",""
"20210525","6호선","월곡(동덕여대)","11444","11248","20210528",""
"20210525","6호선","상월곡(한국과학기술연구원)","6466","5833","20210528",""
"20210525","6호선","돌곶이","9375","8837","20210528",""
"20210525","6호선","석계","12539","12510","20210528",""
"20210525","6호선","태릉입구","5706","6624","20210528",""
"20210525","6호선","화랑대(서울여대입구)","11598","9059","20210528",""
"20210525","6호선","봉화산(서울의료원)","9145","8363","20210528",""
"20210525","7호선","장암","2319","897","20210528",""
"20210525","7호선","도봉산","9394","10727","20210528",""
"20210525","7호선","수락산","12999","12755","20210528",""
"20210525","7호선","마들","12789","12013","20210528",""
"20210525","7호선","노원","19105","20605","20210528",""
"20210525","7호선","중계","14518","13409","20210528",""
"20210525","7호선","하계","17874","16822","20210528",""
"20210525","7호선","공릉(서울과학기술대)","11961","11943","20210528",""
"20210525","7호선","태릉입구","9196","8746","20210528",""
"20210525","7호선","먹골","10244","10057","20210528",""
"20210525","7호선","중화","11294","11009","20210528",""
"20210525","7호선","상봉(시외버스터미널)","17036","15939","20210528",""
"20210525","7호선","면목","16037","15582","20210528",""
"20210525","7호선","사가정","16614","16526","20210528",""
"20210525","7호선","용마산(용마폭포공원)","6304","6071","20210528",""
"20210525","7호선","중곡","10290","9384","20210528",""
"20210525","7호선","군자(능동)","14969","12120","20210528",""
"20210525","7호선","어린이대공원(세종대)","12796","12843","20210528",""
"20210525","7호선","건대입구","11637","11809","20210528",""
"20210525","7호선","뚝섬유원지","8297","8193","20210528",""
"20210525","7호선","청담","19970","22310","20210528",""
"20210525","7호선","강남구청","16802","18521","20210528",""
"20210525","7호선","학동","25060","26878","20210528",""
"20210525","7호선","논현","21174","22643","20210528",""
"20210525","7호선","고속터미널","14430","12825","20210528",""
"20210525","7호선","내방","14803","15307","20210528",""
"20210525","7호선","이수","15525","15116","20210528",""
"20210525","7호선","남성","11864","10971","20210528",""
"20210525","7호선","숭실대입구(살피재)","12165","12417","20210528",""
"20210525","7호선","상도","10659","10552","20210528",""
"20210525","7호선","장승배기","9905","9548","20210528",""
"20210525","7호선","신대방삼거리","16648","16094","20210528",""
"20210525","7호선","보라매","9988","9922","20210528",""
"20210525","7호선","신풍","12084","11424","20210528",""
"20210525","7호선","대림(구로구청)","7973","8007","20210528",""
"20210525","7호선","남구로","16791","17612","20210528",""
"20210525","7호선","가산디지털단지","49026","49784","20210528",""
"20210525","7호선","철산","21785","22097","20210528",""
"20210525","7호선","광명사거리","22385","21903","20210528",""
"20210525","7호선","천왕","11693","11019","20210528",""
"20210525","7호선","온수(성공회대입구)","11312","10328","20210528",""
"20210525","7호선","까치울","7865","7583","20210528",""
"20210525","7호선","부천종합운동장","4623","4173","20210528",""
"20210525","7호선","춘의","9882","9746","20210528",""
"20210525","7호선","신중동","14646","14466","20210528",""
"20210525","7호선","부천시청","12842","12723","20210528",""
"20210525","7호선","상동","12860","13472","20210528",""
"20210525","7호선","삼산체육관","5343","4947","20210528",""
"20210525","7호선","굴포천","9149","9651","20210528",""
"20210525","7호선","부평구청","8674","7238","20210528",""
"20210525","8호선","암사","19174","16908","20210528",""
"20210525","8호선","천호(풍납토성)","14983","16899","20210528",""
"20210525","8호선","강동구청","10703","11083","20210528",""
"20210525","8호선","몽촌토성(평화의문)","5876","6071","20210528",""
"20210525","8호선","잠실(송파구청)","12698","14910","20210528",""
"20210525","8호선","석촌","7688","8644","20210528",""
"20210525","8호선","송파","7694","7737","20210528",""
"20210525","8호선","가락시장","7843","8664","20210528",""
"20210525","8호선","문정","22320","23830","20210528",""
"20210525","8호선","장지","17154","16330","20210528",""
"20210525","8호선","복정","11444","9898","20210528",""
"20210525","8호선","산성","6160","6027","20210528",""
"20210525","8호선","남한산성입구(성남법원.검찰청)","14091","13149","20210528",""
"20210525","8호선","단대오거리","10461","10164","20210528",""
"20210525","8호선","신흥","4346","4685","20210528",""
"20210525","8호선","수진","5016","4590","20210528",""
"20210525","8호선","모란","4130","3201","20210528",""
"20210525","9호선","개화","2615","1806","20210528",""
"20210525","9호선","김포공항","7008","9971","20210528",""
"20210525","9호선","공항시장","2859","3121","20210528",""
"20210525","9호선","신방화","6892","6655","20210528",""
"20210525","9호선","마곡나루(서울식물원)","11471","11531","20210528",""
"20210525","9호선","양천향교","9768","9979","20210528",""
"20210525","9호선","가양","20184","19737","20210528",""
"20210525","9호선","증미","7618","7585","20210528",""
"20210525","9호선","등촌","11569","11178","20210528",""
"20210525","9호선","염창","17275","17111","20210528",""
"20210525","9호선","신목동","3968","3599","20210528",""
"20210525","9호선","선유도","8470","8368","20210528",""
"20210525","9호선","당산","18053","18133","20210528",""
"20210525","9호선","국회의사당","15929","16830","20210528",""
"20210525","9호선","여의도","27069","26036","20210528",""
"20210525","9호선","샛강","5910","6304","20210528",""
"20210525","9호선","노량진","25218","24655","20210528",""
"20210525","9호선","노들","4507","3793","20210528",""
"20210525","9호선","흑석(중앙대입구)","7935","8366","20210528",""
"20210525","9호선","동작(현충원)","1758","1454","20210528",""
"20210525","9호선","구반포","2767","2889","20210528",""
"20210525","9호선","신반포","3106","3158","20210528",""
"20210525","9호선","고속터미널","11216","13816","20210528",""
"20210525","9호선","사평","3308","3261","20210528",""
"20210525","9호선","신논현","30922","30447","20210528",""
"20210525","9호선2~3단계","언주","10117","10405","20210528",""
"20210525","9호선2~3단계","선정릉","9998","10629","20210528",""
"20210525","9호선2~3단계","삼성중앙","6919","7235","20210528",""
"20210525","9호선2~3단계","봉은사","14937","15353","20210528",""
"20210525","9호선2~3단계","종합운동장","4114","4146","20210528",""
"20210525","9호선2~3단계","삼전","6709","6342","20210528",""
"20210525","9호선2~3단계","석촌고분","5927","5829","20210528",""
"20210525","9호선2~3단계","석촌","7858","7082","20210528",""
"20210525","9호선2~3단계","송파나루","4548","4779","20210528",""
"20210525","9호선2~3단계","한성백제","2452","2197","20210528",""
"20210525","9호선2~3단계","올림픽공원(한국체대)","5657","5741","20210528",""
"20210525","9호선2~3단계","둔촌오륜","1285","1084","20210528",""
"20210525","9호선2~3단계","중앙보훈병원","10408","9276","20210528",""
"20210525","경강선","판교","4316","4239","20210528",""
"20210525","경강선","이매","1173","1001","20210528",""
"20210525","경강선","삼동","2441","2226","20210528",""
"20210525","경강선","경기광주","6939","6710","20210528",""
"20210525","경강선","초월","3030","2904","20210528",""
"20210525","경강선","곤지암","2149","2145","20210528",""
"20210525","경강선","신둔도예촌","1471","1261","20210528",""
"20210525","경강선","이천","2326","2406","20210528",""
"20210525","경강선","부발","1703","1755","20210528",""
"20210525","경강선","세종대왕릉","249","239","20210528",""
"20210525","경강선","여주","1975","1948","20210528",""
"20210525","경부선","서울역","4553","1511","20210528",""
"20210525","경부선","남영","9658","10230","20210528",""
"20210525","경부선","용산","29372","29846","20210528",""
"20210525","경부선","노량진","8044","8250","20210528",""
"20210525","경부선","대방","13008","13395","20210528",""
"20210525","경부선","영등포","35030","35713","20210528",""
"20210525","경부선","신도림","4197","4248","20210528",""
"20210525","경부선","신길","9638","7885","20210528",""
"20210525","경부선","구로","19183","19737","20210528",""
"20210525","경부선","가산디지털단지","18969","22164","20210528",""
"20210525","경부선","금천구청","12044","11940","20210528",""
"20210525","경부선","석수","10066","8850","20210528",""
"20210525","경부선","관악","7213","6902","20210528",""
"20210525","경부선","안양","23754","23794","20210528",""
"20210525","경부선","명학","9476","9483","20210528",""
"20210525","경부선","금정","26458","26842","20210528",""
"20210525","경부선","군포","7917","7828","20210528",""
"20210525","경부선","의왕","9353","9325","20210528",""
"20210525","경부선","성균관대","14758","14621","20210528",""
"20210525","경부선","화서","7575","7344","20210528",""
"20210525","경부선","수원","32335","33772","20210528",""
"20210525","경부선","독산","17355","18477","20210528",""
"20210525","경부선","세류","2961","2721","20210528",""
"20210525","경부선","병점","14011","13981","20210528",""
"20210525","경부선","세마","2624","2415","20210528",""
"20210525","경부선","오산대","3712","3524","20210528",""
"20210525","경부선","오산","9384","9284","20210528",""
"20210525","경부선","진위","1522","1357","20210528",""
"20210525","경부선","송탄","3839","3683","20210528",""
"20210525","경부선","서정리","6530","6206","20210528",""
"20210525","경부선","평택지제","2817","2666","20210528",""
"20210525","경부선","평택","10867","10798","20210528",""
"20210525","경부선","성환","3809","3821","20210528",""
"20210525","경부선","직산","719","731","20210528",""
"20210525","경부선","두정","5227","5366","20210528",""
"20210525","경부선","천안","4650","4802","20210528",""
"20210525","경부선","당정","6382","6144","20210528",""
"20210525","경부선","서동탄","1511","1297","20210528",""
"20210525","경부선","광명","3045","2623","20210528",""
"20210525","경원선","이촌(국립중앙박물관)","3761","2885","20210528",""
"20210525","경원선","서빙고","1879","1780","20210528",""
"20210525","경원선","한남","4207","3919","20210528",""
"20210525","경원선","옥수","55","34","20210528",""
"20210525","경원선","응봉","1818","1595","20210528",""
"20210525","경원선","왕십리(성동구청)","13378","14975","20210528",""
"20210525","경원선","청량리(서울시립대입구)","13717","14632","20210528",""
"20210525","경원선","외대앞","6931","6904","20210528",""
"20210525","경원선","신이문","8650","7980","20210528",""
"20210525","경원선","석계","7925","9303","20210528",""
"20210525","경원선","광운대","9068","8813","20210528",""
"20210525","경원선","월계","6856","6479","20210528",""
"20210525","경원선","녹천","4759","3967","20210528",""
"20210525","경원선","창동","1","0","20210528",""
"20210525","경원선","방학","9608","9411","20210528",""
"20210525","경원선","도봉","6120","5839","20210528",""
"20210525","경원선","도봉산","7106","4539","20210528",""
"20210525","경원선","망월사","7812","7865","20210528",""
"20210525","경원선","회룡","12309","12315","20210528",""
"20210525","경원선","의정부","17473","17899","20210528",""
"20210525","경원선","가능","6676","6336","20210528",""
"20210525","경원선","녹양","4572","4414","20210528",""
"20210525","경원선","양주","7649","6953","20210528",""
"20210525","경원선","덕계","2981","2742","20210528",""
"20210525","경원선","덕정","5639","5582","20210528",""
"20210525","경원선","지행","6112","6088","20210528",""
"20210525","경원선","동두천중앙","3201","3145","20210528",""
"20210525","경원선","보산","1371","1257","20210528",""
"20210525","경원선","동두천","2135","2358","20210528",""
